,id,breed,price,color,age,zip,temp,warmblood,sold,soldhere,forsale,forlease,registered,skills,gender,inches,lnprice
0,2015287,American Warmblood Registry,5500,Buckskin,1.726027397260274,48027,11,False,False,False,,,False,,1,64.0,8.61250337122
1,2015311,Oldenburg,30000,Bay,5.810958904109589,89131,4,False,False,False,,,True,,0,65.0,10.3089526606
2,2015312,Draft Horse,4000,Chestnut,14.816438356164383,75167,5,False,True,False,,,True,,1,63.0,8.2940496401
3,2015420,Trakehner,18500,Grey,3.0547945205479454,53146,11,False,False,False,,,True,,1,65.0,9.82552601107
4,2015437,Iberian Warmblood,9500,Black,5.057534246575343,92256,4,False,False,False,,,False,,0,56.0,9.15904707759
5,2015473,Dutch Warmblood,19750,Bay,12.816438356164383,90274,5,False,False,False,,,True,,0,66.0,9.89090877033
6,2015482,Holsteiner,30000,Bay,10.06027397260274,95928,3,False,False,False,,,True,,0,66.0,10.3089526606
7,2015493,Thoroughbred,25000,Black,9.06027397260274,0,2,False,False,False,,,False,,1,75.0,10.1266311039
8,2015494,Swedish Warmblood,8500,Bay,8.06027397260274,41035,5,False,False,False,,,False,,0,63.0,9.04782144248
9,2015498,Thoroughbred,14500,Bay,13.567123287671233,33414,4,False,False,False,,,False,,0,63.0,9.58190392841
10,2015502,Oldenburg,15000,Bay,17.81917808219178,92675,3,False,False,False,,,True,Hunter,1,64.0,9.61580548008
11,2015506,Czech Warmblood,15000,Black,15.063013698630137,92675,3,False,False,False,,,True,,1,64.0,9.61580548008
12,2015527,Holsteiner,8500,Bay,2.7260273972602738,30521,1,False,False,False,,,True,,1,66.0,9.04782144248
13,2015542,Oldenburg,12500,Chestnut,0.726027397260274,33544,2,False,False,False,,,True,,0,66.0,9.43348392329
14,2015614,Dutch Warmblood,25000,Chestnut,4.057534246575343,95370,5,False,False,False,,,False,,0,63.0,10.1266311039
15,2015636,Holsteiner,39000,Grey,4.810958904109589,93612,4,False,False,False,,,True,,0,66.0,10.5713169251
16,2015648,Rheinland Pfalz Saar,8500,Chestnut,0.6410958904109589,20169,5,False,False,False,,,True,Dressage,0,,9.04782144248
17,2015736,Draft Horse,20000,Palomino,8.813698630136987,78163,2,False,False,False,,,False,,0,63.0,9.90348755254
18,2015762,Holsteiner,65000,Grey,6.810958904109589,11762,3,False,False,False,,,True,,1,68.0,11.0821425489
19,2015777,Oldenburg,50000,Chestnut,4.810958904109589,0,3,False,False,False,,,True,Dressage,1,64.0,10.8197782844
20,2015813,Thoroughbred,20000,Black,6.972602739726027,18901,5,False,False,False,,,False,,1,67.0,9.90348755254
